,display_name,date,new_cases,rolling_average_new_cases_centered
0,Nationwide,2020-02-07,1.0,3.8571428571428568
1,Nationwide,2020-02-11,1.0,3.857142857142856
2,Nationwide,2020-02-12,0.0,1.0
3,Nationwide,2020-02-18,1.0,1.5714285714285714
4,Nationwide,2020-02-20,2.0,2.4285714285714284
5,Nationwide,2020-02-22,5.0,6.0
6,Nationwide,2020-02-24,5.0,10.428571428571429
7,Nationwide,2020-02-25,22.0,11.857142857142858
8,Nationwide,2020-03-04,84.0,93.14285714285714
9,Nationwide,2020-03-05,114.0,118.85714285714286
10,Nationwide,2020-03-12,756.0,734.8571428571429
11,Nationwide,2020-03-15,985.0,1582.0
12,Nationwide,2020-03-31,23664.0,24421.571428571428
13,Nationwide,2020-04-04,33519.0,29875.85714285714
14,Nationwide,2020-04-11,49929.0,32047.571428571428
15,Nationwide,2020-04-12,25477.0,31442.571428571428
16,Nationwide,2020-04-13,23413.0,31200.571428571428
17,Nationwide,2020-04-15,28722.0,27297.42857142857
18,Nationwide,2020-04-22,26491.0,28480.42857142857
19,Nationwide,2020-04-23,29765.0,28585.0
20,Nationwide,2020-04-24,35751.0,28344.571428571428
21,Nationwide,2020-04-26,25400.0,28747.0
22,Nationwide,2020-04-30,29858.0,27651.42857142857
23,Nationwide,2020-05-10,19589.0,23288.0
24,Nationwide,2020-05-16,24445.0,22723.285714285717
25,Nationwide,2020-06-02,20647.0,22089.0
26,Nationwide,2020-06-04,21962.0,22159.714285714286
27,Nationwide,2020-06-11,23267.0,22184.571428571428
28,Nationwide,2020-06-14,20773.0,24400.0
29,Nationwide,2020-06-17,26919.0,27683.0
30,Nationwide,2020-06-20,33584.0,31508.0
31,Nationwide,2020-06-21,28767.0,33473.0
32,Nationwide,2020-06-27,46775.0,43893.57142857143
33,Nationwide,2020-06-28,40250.0,45709.142857142855
34,Nationwide,2020-07-02,56922.0,50204.857142857145
35,Nationwide,2020-07-06,44475.0,54822.28571428572
36,Nationwide,2020-07-10,70009.0,61816.42857142857
37,Nationwide,2020-07-12,58819.0,64351.0
38,Nationwide,2020-07-14,68493.0,66141.14285714286
39,Nationwide,2020-07-19,59716.0,65690.28571428571
40,Nationwide,2020-07-24,72662.0,63139.71428571428
41,Nationwide,2020-07-31,66020.0,57527.42857142857
42,Nationwide,2020-08-01,58484.0,56696.142857142855
43,Nationwide,2020-08-05,54795.0,52116.142857142855
44,Nationwide,2020-08-09,44514.0,49531.857142857145
45,Nationwide,2020-08-16,36604.0,43479.857142857145
46,Nationwide,2020-08-22,42432.0,40114.28571428572
47,Nationwide,2020-08-23,32315.0,40404.71428571428
48,Nationwide,2020-08-24,32943.0,40709.71428571428
49,Nationwide,2020-08-29,41493.0,40614.42857142857
50,Nationwide,2020-08-31,31317.0,39548.28571428572
51,Nationwide,2020-09-04,47307.0,38648.71428571428
52,Nationwide,2020-09-05,41640.0,36022.57142857143
53,Nationwide,2020-09-07,25433.0,34558.71428571428
54,Nationwide,2020-09-14,32967.0,38833.0
55,Nationwide,2020-09-30,46560.0,42700.57142857143
56,Nationwide,2020-10-09,56875.0,50057.0
57,Nationwide,2020-10-23,79885.0,68782.28571428571
58,Nationwide,2020-10-24,69206.0,70475.0
59,Nationwide,2020-10-26,71394.0,75161.42857142857
60,Nationwide,2020-10-27,71654.0,77456.14285714286
61,Nationwide,2020-10-31,81580.0,97520.71428571428
62,Nationwide,2020-11-01,141947.0,101656.71428571428
63,Nationwide,2020-11-03,99601.0,112603.0
64,Nationwide,2020-11-10,147030.0,140091.2857142857
65,Nationwide,2020-11-11,155881.0,147942.85714285713
66,Nationwide,2020-11-12,150814.0,151977.7142857143
67,Nationwide,2020-11-15,134659.0,158419.2857142857
68,Nationwide,2020-11-18,168375.0,170652.7142857143
69,Nationwide,2020-11-19,195772.0,171034.42857142858
70,Nationwide,2020-12-02,220612.0,196185.85714285716
71,Nationwide,2020-12-03,223609.0,202086.7142857143
72,Nationwide,2020-12-06,165342.0,211653.57142857145
73,Nationwide,2020-12-07,178508.0,212282.14285714287
74,Nationwide,2020-12-09,235680.0,213840.85714285716
75,Nationwide,2020-12-10,228009.0,215372.57142857145
76,Nationwide,2020-12-12,217573.0,213441.57142857145
77,Nationwide,2020-12-13,176064.0,212992.7142857143
78,Nationwide,2020-12-21,161652.0,195644.14285714287
79,Nationwide,2020-12-25,100533.0,172074.0
80,Nationwide,2020-12-26,128476.0,180656.0
81,Nationwide,2020-12-31,253624.0,233176.42857142855
82,Nationwide,2021-01-02,228932.0,223376.85714285716
83,Nationwide,2021-01-03,217023.0,223221.7142857143
84,Nationwide,2021-01-04,175746.0,230205.85714285716
85,Nationwide,2021-01-09,228998.0,239852.57142857145
86,Nationwide,2021-01-10,199990.0,235418.2857142857
87,Nationwide,2021-01-11,183821.0,226764.85714285716
88,Nationwide,2021-01-14,241939.0,206628.2857142857
89,Nationwide,2021-01-15,224182.0,200537.7142857143
90,Nationwide,2021-01-18,141187.0,180549.57142857145
91,Nationwide,2021-01-20,201042.0,169966.57142857142
92,Nationwide,2021-02-05,126227.0,107129.28571428572
93,Nationwide,2021-02-07,97659.0,100422.42857142857
94,Nationwide,2021-02-12,94919.0,83714.71428571429
95,Nationwide,2021-02-14,64803.0,74861.85714285714
96,Nationwide,2021-02-20,66602.0,62582.0
97,Nationwide,2021-02-22,50895.0,64500.71428571428
98,Nationwide,2021-03-19,55841.0,50263.857142857145
99,Nationwide,2021-03-28,51899.0,62231.57142857143
100,Nationwide,2021-04-01,73806.0,62033.142857142855
101,Nationwide,2021-04-12,60154.0,67632.85714285714
102,Nationwide,2021-04-13,76483.0,67365.28571428571
103,Nationwide,2021-04-14,76523.0,67279.28571428571
104,Nationwide,2021-04-15,73313.0,67110.57142857143
105,Nationwide,2021-04-16,76137.0,66503.0
106,Nationwide,2021-04-22,61502.0,55705.71428571428
107,Nationwide,2021-05-01,46656.0,46378.57142857143
108,Nationwide,2021-05-07,44460.0,37987.857142857145
109,Nationwide,2021-05-10,33381.0,34504.857142857145
110,Nationwide,2021-05-21,26857.0,23959.285714285717
111,Nationwide,2021-06-02,17188.0,13997.42857142857
112,Nationwide,2021-06-05,12060.0,13565.57142857143
113,Nationwide,2021-06-06,4942.0,13903.285714285714
114,Nationwide,2021-06-10,13705.0,12519.0
115,Nationwide,2021-06-15,12108.0,10580.142857142857
116,Nationwide,2021-06-18,12154.0,10283.285714285714
117,Nationwide,2021-06-19,6784.0,10073.42857142857
118,Nationwide,2021-06-24,12571.0,11099.285714285714
119,Nationwide,2021-06-28,16918.0,12357.285714285714
120,Nationwide,2021-07-04,3644.0,14853.857142857143
121,Nationwide,2021-07-14,33991.0,41497.42857142857
122,Nationwide,2021-07-16,146191.0,45213.42857142857
123,Nationwide,2021-07-17,15518.0,46974.28571428572
124,Nationwide,2021-07-26,81957.0,55289.857142857145
125,Nationwide,2021-07-29,67643.0,78385.14285714286
126,Nationwide,2021-08-01,21050.0,91276.85714285714
127,Nationwide,2021-08-16,192386.0,132299.0
128,Nationwide,2021-08-22,35536.0,145456.0
129,Nationwide,2021-08-24,113616.0,153126.7142857143
130,Nationwide,2021-08-27,295521.0,150523.7142857143
131,Nationwide,2021-08-28,64515.0,156343.7142857143
132,Nationwide,2021-09-01,186270.0,151255.42857142858
133,Nationwide,2021-09-03,280902.0,131445.85714285713
134,Nationwide,2021-09-09,130041.0,141635.0
135,Nationwide,2021-09-15,173291.0,144038.0
136,Nationwide,2021-09-21,118419.0,120632.71428571428
137,Nationwide,2021-09-23,115724.0,119907.57142857143
138,Nationwide,2021-09-24,166836.0,116614.42857142857
139,Nationwide,2021-09-26,25167.0,112679.57142857143
140,Nationwide,2021-09-27,171654.0,109478.42857142857
141,Nationwide,2021-09-28,109207.0,106554.57142857143
142,Nationwide,2021-10-01,146369.0,104705.71428571428
143,Nationwide,2021-10-04,170003.0,99664.42857142857
144,Nationwide,2021-10-19,79804.0,70611.71428571429
145,Nationwide,2021-10-21,64118.0,72939.0
146,Nationwide,2021-10-26,71404.0,74468.57142857143
147,Nationwide,2021-10-30,28815.0,72634.85714285714
148,Nationwide,2021-10-31,21807.0,71878.14285714286
149,Nationwide,2021-11-13,46527.0,86233.0
150,Nationwide,2021-11-24,123838.0,77085.0
151,Nationwide,2021-12-01,151988.0,112761.85714285714
152,Nationwide,2021-12-03,163639.0,114752.0
153,Nationwide,2021-12-07,97625.0,118469.57142857143
154,Nationwide,2021-12-11,37704.0,119938.71428571428
155,Nationwide,2021-12-23,226280.0,202446.85714285716
156,Nationwide,2021-12-26,174031.0,284684.2857142857
157,Nationwide,2021-12-31,869557.0,496812.7142857143
158,Nationwide,2022-01-06,958295.0,715117.4285714285
159,Nationwide,2022-01-07,1085031.0,733381.0
160,Nationwide,2022-01-11,578209.0,779800.8571428572
161,Nationwide,2022-01-21,875660.0,677501.0
162,Nationwide,2022-01-28,620740.0,428116.5714285714
163,Nationwide,2022-01-30,94305.0,359621.28571428574
164,Nationwide,2022-01-31,509546.0,333453.28571428574
165,Nationwide,2022-02-01,310356.0,302402.0
166,Nationwide,2022-02-07,281205.0,198134.2857142857
167,Nationwide,2022-02-14,179103.0,125480.28571428572
168,Nationwide,2022-02-15,88374.0,104515.42857142857
169,Nationwide,2022-02-20,21843.0,83445.57142857143
170,Nationwide,2022-02-23,127252.0,64970.0
171,Nationwide,2022-03-02,64042.0,49448.71428571428
172,Nationwide,2022-03-03,31608.0,45580.28571428572
173,Nationwide,2022-03-06,6025.0,37590.42857142857
174,Nationwide,2022-03-08,28339.0,36016.42857142857
175,Nationwide,2022-03-09,58226.0,34779.857142857145
176,Nationwide,2022-03-11,61260.0,33881.71428571428
177,Nationwide,2022-03-12,10670.0,33131.28571428572
178,Nationwide,2022-03-17,21165.0,29349.14285714285
184,Northeast,2020-01-28,0.0,0.0
185,Northeast,2020-01-30,0.0,0.1428571428571428
186,Northeast,2020-01-31,0.0,0.1428571428571428
187,Northeast,2020-02-07,0.0,0.0
188,Northeast,2020-02-11,0.0,0.0
189,Northeast,2020-02-16,0.0,0.0
190,Northeast,2020-02-17,0.0,0.0
191,Northeast,2020-02-22,0.0,0.0
192,Northeast,2020-02-26,0.0,0.0
193,Northeast,2020-03-06,8.0,31.0
194,Northeast,2020-03-09,74.0,67.57142857142857
195,Northeast,2020-03-11,44.0,105.0
196,Northeast,2020-03-13,118.0,163.28571428571428
197,Northeast,2020-03-17,898.0,1291.7142857142858
198,Northeast,2020-03-19,3010.0,2588.142857142857
199,Northeast,2020-03-22,4517.0,5246.428571428572
200,Northeast,2020-03-24,6104.0,7037.0
201,Northeast,2020-03-25,9204.0,8033.142857142857
202,Northeast,2020-03-26,9131.0,8790.142857142857
203,Northeast,2020-03-30,12320.0,11810.285714285714
204,Northeast,2020-04-05,14857.0,17517.285714285714
205,Northeast,2020-04-12,15961.0,17143.571428571428
206,Northeast,2020-04-16,18042.0,15666.285714285714
207,Northeast,2020-04-20,12995.0,14319.57142857143
208,Northeast,2020-04-24,18777.0,14722.571428571428
209,Northeast,2020-04-26,13477.0,14017.142857142857
210,Northeast,2020-04-27,9689.0,13488.0
211,Northeast,2020-04-30,12118.0,10801.714285714286
212,Northeast,2020-05-08,8645.0,7748.857142857143
213,Northeast,2020-05-11,6392.0,6811.142857142857
214,Northeast,2020-05-12,4964.0,6580.714285714285
215,Northeast,2020-05-15,7032.0,6246.857142857143
216,Northeast,2020-05-16,6870.0,6199.571428571428
217,Northeast,2020-05-21,5941.0,5417.142857142857
218,Northeast,2020-05-25,3974.0,4398.857142857143
219,Northeast,2020-05-29,4384.0,4354.428571428572
220,Northeast,2020-06-04,2860.0,3458.428571428572
221,Northeast,2020-06-05,3145.0,2961.428571428572
222,Northeast,2020-06-07,2221.0,2683.714285714286
223,Northeast,2020-06-08,2786.0,2614.0
224,Northeast,2020-06-10,2196.0,2410.285714285714
225,Northeast,2020-06-17,1665.0,1892.142857142857
226,Northeast,2020-06-19,2316.0,1911.7142857142856
227,Northeast,2020-06-21,1807.0,1911.142857142857
228,Northeast,2020-06-26,2235.0,1946.4285714285716
229,Northeast,2020-06-30,1953.0,2195.714285714286
230,Northeast,2020-07-05,1545.0,2089.8571428571427
231,Northeast,2020-07-08,1558.0,2095.0
232,Northeast,2020-07-19,1785.0,2405.285714285714
233,Northeast,2020-07-22,2778.0,2675.0
234,Northeast,2020-08-02,2017.0,2556.142857142857
235,Northeast,2020-08-06,2296.0,2414.285714285714
236,Northeast,2020-08-08,2423.0,2439.8571428571427
237,Northeast,2020-08-11,2526.0,2406.285714285714
238,Northeast,2020-08-16,1702.0,2102.1428571428573
239,Northeast,2020-08-17,1585.0,2008.4285714285716
240,Northeast,2020-08-22,2086.0,2328.428571428572
241,Northeast,2020-09-01,2533.0,2555.142857142857
242,Northeast,2020-09-04,2655.0,2511.1428571428573
243,Northeast,2020-09-13,1569.0,2752.1428571428573
244,Northeast,2020-09-15,3052.0,2775.285714285714
245,Northeast,2020-09-20,2562.0,2751.5714285714284
246,Northeast,2020-09-21,2284.0,2767.0
247,Northeast,2020-09-24,3282.0,2955.285714285714
248,Northeast,2020-10-01,4329.0,4211.0
249,Northeast,2020-10-02,5622.0,4265.571428571428
250,Northeast,2020-10-11,3830.0,5252.571428571428
251,Northeast,2020-10-15,4989.0,5529.857142857143
252,Northeast,2020-11-01,7291.0,9232.857142857143
253,Northeast,2020-11-05,12044.0,11385.142857142857
254,Northeast,2020-11-08,10774.0,14243.0
255,Northeast,2020-11-10,16478.0,16250.285714285714
256,Northeast,2020-11-12,18175.0,17742.285714285714
257,Northeast,2020-11-16,19322.0,20502.0
258,Northeast,2020-11-18,26456.0,21121.42857142857
259,Northeast,2020-11-20,21724.0,22141.0
260,Northeast,2020-11-27,28089.0,23067.85714285714
261,Northeast,2020-12-10,35983.0,35210.0
262,Northeast,2020-12-11,39250.0,35916.57142857143
263,Northeast,2020-12-18,35675.0,33799.0
264,Northeast,2020-12-24,30349.0,27339.85714285714
265,Northeast,2020-12-25,25633.0,27177.85714285714
266,Northeast,2020-12-26,23274.0,32934.71428571428
267,Northeast,2020-12-28,31915.0,35347.0
268,Northeast,2020-12-30,40419.0,39327.142857142855
269,Northeast,2021-01-02,44521.0,38542.42857142857
270,Northeast,2021-01-08,56366.0,44892.42857142857
271,Northeast,2021-01-14,37112.0,37923.71428571428
272,Northeast,2021-01-18,37101.0,35382.142857142855
273,Northeast,2021-01-20,38182.0,32962.857142857145
274,Northeast,2021-01-29,33655.0,28262.714285714286
275,Northeast,2021-01-31,22782.0,25381.285714285717
276,Northeast,2021-02-01,22347.0,23838.14285714285
277,Northeast,2021-02-03,17351.0,20060.571428571428
278,Northeast,2021-02-06,12997.0,21078.285714285717
279,Northeast,2021-02-11,22084.0,19716.285714285717
280,Northeast,2021-02-14,15722.0,18097.714285714286
281,Northeast,2021-02-15,14905.0,17344.0
282,Northeast,2021-02-17,19076.0,16486.0
283,Northeast,2021-02-22,14405.0,16160.57142857143
284,Northeast,2021-02-26,10201.0,17030.714285714286
285,Northeast,2021-02-27,27788.0,17125.714285714286
286,Northeast,2021-03-01,16902.0,16610.714285714286
287,Northeast,2021-03-05,18731.0,15682.571428571428
288,Northeast,2021-03-12,11182.0,16355.57142857143
289,Northeast,2021-03-17,17535.0,15460.142857142857
290,Northeast,2021-03-20,14399.0,14560.0
291,Northeast,2021-03-26,23843.0,24017.571428571428
292,Northeast,2021-03-27,18592.0,24320.85714285714
293,Northeast,2021-04-04,17637.0,20392.285714285717
294,Northeast,2021-04-05,15710.0,20138.571428571428
295,Northeast,2021-04-11,15712.0,19629.14285714286
296,Northeast,2021-04-12,15942.0,19769.571428571428
297,Northeast,2021-04-13,19464.0,19395.0
298,Northeast,2021-04-14,20512.0,19427.42857142857
299,Northeast,2021-04-18,15029.0,17816.85714285714
300,Northeast,2021-04-22,15348.0,14446.142857142857
301,Northeast,2021-04-24,11088.0,13037.571428571428
302,Northeast,2021-04-29,10954.0,10086.42857142857
303,Northeast,2021-05-02,7884.0,9695.0
304,Northeast,2021-05-05,11318.0,8510.857142857143
305,Northeast,2021-05-14,5497.0,5514.571428571428
306,Northeast,2021-05-21,5003.0,4249.857142857143
307,Northeast,2021-05-23,4458.0,3839.0
308,Northeast,2021-05-26,3190.0,3120.714285714286
309,Northeast,2021-05-29,1342.0,2325.857142857143
310,Northeast,2021-05-31,1301.0,2002.428571428572
311,Northeast,2021-06-04,2062.0,1826.571428571429
312,Northeast,2021-06-05,2348.0,1775.5714285714284
313,Northeast,2021-06-12,1019.0,1350.2857142857142
314,Northeast,2021-06-20,289.0,928.7142857142856
315,Northeast,2021-06-26,613.0,942.4285714285714
316,Northeast,2021-06-28,1321.0,933.4285714285714
317,Northeast,2021-07-01,980.0,982.7142857142858
318,Northeast,2021-07-03,661.0,952.4285714285714
319,Northeast,2021-07-06,1494.0,1167.7142857142858
320,Northeast,2021-07-15,2323.0,1923.2857142857144
321,Northeast,2021-07-18,1526.0,2646.428571428572
322,Northeast,2021-07-19,3611.0,2873.285714285714
323,Northeast,2021-07-22,3911.0,3132.0
324,Northeast,2021-07-28,5602.0,5023.285714285715
325,Northeast,2021-08-13,11098.0,10493.285714285714
326,Northeast,2021-08-15,11141.0,10930.285714285714
327,Northeast,2021-08-21,8977.0,11994.285714285714
328,Northeast,2021-09-01,15592.0,13146.285714285714
329,Northeast,2021-09-03,15353.0,12075.0
330,Northeast,2021-09-07,21822.0,14010.714285714286
331,Northeast,2021-09-09,16161.0,14437.857142857143
332,Northeast,2021-09-12,9572.0,15677.857142857143
333,Northeast,2021-09-16,20663.0,15800.857142857143
334,Northeast,2021-09-18,11751.0,16597.714285714286
335,Northeast,2021-09-26,4488.0,16025.285714285714
336,Northeast,2021-09-29,17475.0,14655.0
337,Northeast,2021-09-30,15802.0,14932.285714285714
338,Northeast,2021-10-01,11360.0,16048.142857142857
339,Northeast,2021-10-10,4128.0,15135.714285714286
340,Northeast,2021-10-13,16921.0,13768.285714285714
341,Northeast,2021-10-15,19559.0,14675.0
342,Northeast,2021-10-21,14243.0,12589.857142857143
343,Northeast,2021-10-23,5417.0,11793.0
344,Northeast,2021-10-26,9832.0,11674.57142857143
345,Northeast,2021-10-28,12191.0,11640.714285714286
346,Northeast,2021-10-31,10964.0,12340.57142857143
347,Northeast,2021-11-02,13174.0,12770.42857142857
348,Northeast,2021-11-08,18147.0,14414.285714285714
349,Northeast,2021-11-15,34794.0,20925.571428571428
350,Northeast,2021-11-16,11934.0,21352.85714285714
351,Northeast,2021-12-09,42022.0,33227.57142857143
352,Northeast,2021-12-13,50820.0,36365.57142857143
353,Northeast,2021-12-20,75478.0,56966.42857142857
354,Northeast,2021-12-21,54811.0,56159.71428571428
355,Northeast,2021-12-24,43456.0,74076.42857142857
356,Northeast,2021-12-26,137432.0,89165.0
357,Northeast,2021-12-29,149304.0,118769.42857142857
358,Northeast,2022-01-05,125783.0,176786.57142857142
359,Northeast,2022-01-06,269115.0,189193.57142857145
360,Northeast,2022-01-07,195439.0,176866.57142857142
361,Northeast,2022-01-08,126558.0,175728.85714285713
362,Northeast,2022-01-09,104460.0,184005.8571428572
363,Northeast,2022-01-13,149845.0,147093.0
364,Northeast,2022-01-20,87838.0,85025.28571428571
365,Northeast,2022-01-21,84108.0,82589.42857142857
366,Northeast,2022-01-22,46470.0,71408.71428571429
367,Northeast,2022-01-23,34425.0,65786.57142857143
368,Northeast,2022-01-26,68729.0,54323.57142857143
369,Northeast,2022-01-31,41798.0,33466.0
370,Northeast,2022-02-08,14395.0,18568.14285714286
371,Northeast,2022-02-10,23829.0,17870.14285714286
372,Northeast,2022-02-15,15406.0,15947.857142857143
373,Northeast,2022-02-23,13901.0,9569.857142857143
374,Northeast,2022-02-27,6498.0,9750.0
375,Northeast,2022-02-28,5332.0,9542.285714285714
376,Northeast,2022-03-02,13222.0,9070.42857142857
377,Northeast,2022-03-03,8365.0,8497.0
378,Northeast,2022-03-07,9759.0,5948.571428571428
379,Northeast,2022-03-09,7265.0,5815.142857142857
380,Northeast,2022-03-10,4980.0,5812.428571428572
381,Northeast,2022-03-11,7326.0,5015.857142857143
382,Northeast,2022-03-12,2975.0,4945.0
383,Northeast,2022-03-18,10833.0,5525.428571428572
386,South,2020-02-01,0.0,0.0
387,South,2020-02-14,0.0,0.0
388,South,2020-02-16,0.0,0.0
389,South,2020-02-17,0.0,0.0
390,South,2020-02-24,0.0,0.0
391,South,2020-02-25,0.0,0.0
392,South,2020-03-15,126.0,176.14285714285714
393,South,2020-03-19,588.0,588.0
394,South,2020-03-24,1737.0,1837.7142857142856
395,South,2020-03-25,2294.0,2164.714285714286
396,South,2020-03-27,3078.0,2783.285714285714
397,South,2020-03-28,3163.0,3307.1428571428573
398,South,2020-03-29,3384.0,3658.714285714286
399,South,2020-03-31,5404.0,4769.142857142857
400,South,2020-04-01,4755.0,5342.714285714286
401,South,2020-04-03,6094.0,5945.428571428572
402,South,2020-04-09,6694.0,6451.714285714286
403,South,2020-04-15,5291.0,5666.142857142857
404,South,2020-04-17,6832.0,5598.857142857143
405,South,2020-04-25,5995.0,5902.142857142857
406,South,2020-04-27,5268.0,5798.857142857143
407,South,2020-05-02,7569.0,6799.714285714285
408,South,2020-05-04,6099.0,6975.714285714286
409,South,2020-05-05,6259.0,6506.857142857143
410,South,2020-05-16,7636.0,7023.142857142857
411,South,2020-05-19,7708.0,7202.0
412,South,2020-05-24,6674.0,7387.571428571428
413,South,2020-05-30,8288.0,7930.0
414,South,2020-05-31,6539.0,8196.0
415,South,2020-06-01,7758.0,8341.142857142857
416,South,2020-06-02,7618.0,8172.142857142857
417,South,2020-06-03,8665.0,8405.142857142857
418,South,2020-06-05,8801.0,8512.142857142857
419,South,2020-06-06,9919.0,8652.857142857143
420,South,2020-06-09,8603.0,9360.714285714286
421,South,2020-06-13,12970.0,11060.285714285714
422,South,2020-06-15,9000.0,11846.285714285714
423,South,2020-06-17,11988.0,12800.42857142857
424,South,2020-06-20,15858.0,14764.57142857143
425,South,2020-06-25,20898.0,20944.714285714286
426,South,2020-06-27,24353.0,22918.85714285714
427,South,2020-07-02,31494.0,27660.571428571428
428,South,2020-07-03,32882.0,28060.285714285717
429,South,2020-07-08,34153.0,32045.0
430,South,2020-07-16,41859.0,38810.71428571428
431,South,2020-07-23,39003.0,37330.42857142857
432,South,2020-07-24,42596.0,36923.42857142857
433,South,2020-07-27,29493.0,36119.857142857145
434,South,2020-08-09,26732.0,28558.714285714286
435,South,2020-08-11,28534.0,26955.42857142857
436,South,2020-08-20,23523.0,21989.0
437,South,2020-08-23,18249.0,20875.714285714286
438,South,2020-08-24,15414.0,20720.285714285717
439,South,2020-08-26,22067.0,20288.14285714286
440,South,2020-08-27,22435.0,20188.714285714286
441,South,2020-08-31,14366.0,20098.0
442,South,2020-09-07,10963.0,16546.571428571428
443,South,2020-09-11,22372.0,16702.0
444,South,2020-09-12,18574.0,17908.571428571428
445,South,2020-09-15,18985.0,18615.0
446,South,2020-09-18,21081.0,19079.714285714286
447,South,2020-09-20,15164.0,20391.85714285714
448,South,2020-09-28,12430.0,18299.285714285717
449,South,2020-09-29,16509.0,16912.85714285714
450,South,2020-09-30,19015.0,17631.0
451,South,2020-10-02,18021.0,17764.571428571428
452,South,2020-10-04,13308.0,18317.714285714286
453,South,2020-10-07,20743.0,18340.285714285717
454,South,2020-10-12,14489.0,20072.42857142857
455,South,2020-10-19,16683.0,22508.85714285714
456,South,2020-10-20,22596.0,23373.85714285714
457,South,2020-10-21,22036.0,23743.571428571428
458,South,2020-10-25,22200.0,25946.42857142857
459,South,2020-10-31,26893.0,36945.0
460,South,2020-11-02,23267.0,39503.28571428572
461,South,2020-11-12,41350.0,40678.57142857143
462,South,2020-11-16,35579.0,48338.0
463,South,2020-11-21,53703.0,53980.28571428572
464,South,2020-11-22,43163.0,54024.42857142857
465,South,2020-11-29,38352.0,51053.71428571429
466,South,2020-12-02,67325.0,60152.857142857145
467,South,2020-12-04,72295.0,63053.142857142855
468,South,2020-12-13,61087.0,70528.85714285714
469,South,2020-12-16,79823.0,74388.14285714286
470,South,2020-12-21,59550.0,72460.85714285714
471,South,2020-12-26,52095.0,63369.71428571429
472,South,2021-01-11,66441.0,91579.0
473,South,2021-01-13,87491.0,87871.57142857143
474,South,2021-01-15,98518.0,84379.14285714286
475,South,2021-01-21,80615.0,70708.57142857143
476,South,2021-01-22,83432.0,69740.14285714286
477,South,2021-01-24,59214.0,68794.14285714286
478,South,2021-02-04,58718.0,55847.142857142855
479,South,2021-02-17,27514.0,26936.571428571428
480,South,2021-02-19,27562.0,25942.85714285714
481,South,2021-02-23,32097.0,29554.285714285717
482,South,2021-03-09,19375.0,19884.0
483,South,2021-03-10,21814.0,19613.714285714286
484,South,2021-03-13,20132.0,20244.85714285714
485,South,2021-03-17,21538.0,19283.714285714286
486,South,2021-03-19,19999.0,18353.14285714286
487,South,2021-03-21,13889.0,18692.714285714286
488,South,2021-03-24,20661.0,18947.0
489,South,2021-03-30,17790.0,19064.571428571428
490,South,2021-04-03,15586.0,18546.714285714286
491,South,2021-04-04,11779.0,18365.714285714286
492,South,2021-04-07,20900.0,19481.85714285714
493,South,2021-04-08,23789.0,19756.714285714286
494,South,2021-04-11,13703.0,20820.571428571428
495,South,2021-04-14,24840.0,20926.571428571428
496,South,2021-04-16,22588.0,21315.85714285714
497,South,2021-04-17,20461.0,20411.0
498,South,2021-04-19,16764.0,19813.14285714286
499,South,2021-04-22,20719.0,18380.714285714286
500,South,2021-04-27,17302.0,17264.714285714286
501,South,2021-04-30,19005.0,16557.14285714286
502,South,2021-05-06,15112.0,13647.285714285714
503,South,2021-05-07,15335.0,13180.714285714286
504,South,2021-05-11,12940.0,12675.42857142857
505,South,2021-05-12,14040.0,12662.0
506,South,2021-05-13,14194.0,12290.0
507,South,2021-05-16,5539.0,11604.714285714286
508,South,2021-05-19,11309.0,9379.714285714286
509,South,2021-05-20,10552.0,9239.57142857143
510,South,2021-05-22,7374.0,8919.142857142857
511,Nationwide,2020-01-27,10.0,7.428571428571428
512,Nationwide,2020-01-28,6.0,8.714285714285714
513,Nationwide,2020-02-02,0.0,7.428571428571429
514,Nationwide,2020-02-03,0.0,6.428571428571428
515,Nationwide,2020-02-06,0.0,3.714285714285714
516,Nationwide,2020-02-10,1.0,3.999999999999999
517,Nationwide,2020-02-14,0.0,0.8571428571428571
518,Nationwide,2020-02-21,4.0,3.0
519,Nationwide,2020-02-23,4.0,7.7142857142857135
520,Nationwide,2020-02-29,41.0,35.0
521,Nationwide,2020-03-01,29.0,45.285714285714285
522,Nationwide,2020-03-08,209.0,280.1428571428572
523,Nationwide,2020-03-10,516.0,484.7142857142857
524,Nationwide,2020-03-11,519.0,624.0
525,Nationwide,2020-03-14,1173.0,1169.0
526,Nationwide,2020-03-18,3410.0,3860.857142857143
527,Nationwide,2020-03-19,5391.0,4802.714285714285
528,Nationwide,2020-03-29,18106.0,20035.857142857145
529,Nationwide,2020-04-02,28423.0,27438.571428571428
530,Nationwide,2020-04-03,35498.0,28737.285714285717
531,Nationwide,2020-04-08,32957.0,33918.42857142857
532,Nationwide,2020-04-10,33506.0,32981.71428571428
533,Nationwide,2020-04-27,22715.0,28760.285714285717
534,Nationwide,2020-04-29,27854.0,27818.571428571428
535,Nationwide,2020-05-01,33199.0,27509.0
536,Nationwide,2020-05-13,21893.0,22810.14285714286
537,Nationwide,2020-05-15,25379.0,22839.42857142857
538,Nationwide,2020-05-18,20664.0,22776.571428571428
539,Nationwide,2020-05-21,25973.0,22475.571428571428
540,Nationwide,2020-05-31,19096.0,21969.0
541,Nationwide,2020-06-06,23815.0,21547.285714285717
542,Nationwide,2020-06-07,18256.0,21611.0
